Warning: NaN result encountered.
         Current function value: nan
         Iterations: 0
         Function evaluations: 1
         Gradient evaluations: 1
         11354023 function calls (11182927 primitive calls) in 24.862 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 widgets.py:2401(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2472(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:254(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:2559(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2772(Lasso)
        2    0.000    0.000    0.000    0.000 widgets.py:33(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:509(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:61(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:663(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:969(RadioButtons)
        1    0.000    0.000    0.000    0.000 win.py:8(<module>)
        1    0.000    0.000    0.018    0.018 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 writer.py:38(XMLWriter)
        1    0.000    0.000    0.002    0.002 writer.py:5(<module>)
    17842    0.036    0.000    0.120    0.000 xla.py:1019(make_device_array)
    25102    0.010    0.000    0.010    0.000 xla.py:1040(type_is_device_array)
        1    0.000    0.000    0.000    0.000 xla.py:1049(_DeviceArray)
      229    0.000    0.000    0.009    0.000 xla.py:105(aval_to_result_handler)
    42099    0.144    0.000    0.144    0.000 xla.py:1062(__init__)
      725    0.000    0.000    0.000    0.000 xla.py:1088(_check_if_deleted)
      725    0.007    0.000    0.028    0.000 xla.py:1105(_value)
     1611    0.006    0.000    0.052    0.000 xla.py:111(array_result_handler)
    30531    0.011    0.000    0.011    0.000 xla.py:1116(shape)
    33087    0.011    0.000    0.011    0.000 xla.py:1120(dtype)
     1802    0.002    0.000    0.003    0.000 xla.py:1124(size)
    20947    0.012    0.000    0.015    0.000 xla.py:1128(ndim)
        1    0.000    0.000    0.000    0.000 xla.py:1182(item)
        2    0.000    0.000    0.000    0.000 xla.py:119(<lambda>)
      120    0.000    0.000    0.000    0.000 xla.py:1196(__len__)
      600    0.001    0.000    0.009    0.000 xla.py:1204(__iter__)
      124    0.000    0.000    0.022    0.000 xla.py:1229(__array__)
        1    0.000    0.000    0.000    0.000 xla.py:1237(<lambda>)
    29491    0.054    0.000    1.050    0.000 xla.py:124(device_put)
        1    0.000    0.000    0.000    0.000 xla.py:1268(DeletedBuffer)
        1    0.000    0.000    0.000    0.000 xla.py:1271(DeviceConstant)
    19460    0.017    0.000    0.024    0.000 xla.py:1277(is_device_constant)
    19095    0.028    0.000    0.664    0.000 xla.py:1295(_device_put_device_array)
    19095    0.117    0.000    0.227    0.000 xla.py:1301(_copy_device_array_to_device)
    10036    0.170    0.000    0.206    0.000 xla.py:131(_device_put_array)
    19460    0.041    0.000    0.429    0.000 xla.py:1326(_force)
        7    0.000    0.000    0.072    0.010 xla.py:1339(_lazy_force_computation)
        7    0.000    0.000    0.000    0.000 xla.py:1347(<listcomp>)
     3242    0.201    0.000    0.201    0.000 xla.py:1367(force_fun)
       18    0.000    0.000    0.000    0.000 xla.py:143(<genexpr>)
        6    0.000    0.000    0.000    0.000 xla.py:144(<genexpr>)
    29507    0.032    0.000    0.117    0.000 xla.py:147(canonicalize_dtype)
     7165    0.013    0.000    0.062    0.000 xla.py:156(_canonicalize_ndarray_dtype)
     2885    0.005    0.000    0.013    0.000 xla.py:159(_canonicalize_python_scalar_dtype)
        1    0.000    0.000    0.010    0.010 xla.py:16(<module>)
       18    0.000    0.000    0.000    0.000 xla.py:165(<genexpr>)
        6    0.000    0.000    0.000    0.000 xla.py:167(<genexpr>)
    29071    0.032    0.000    0.165    0.000 xla.py:169(abstractify)
     2882    0.006    0.000    0.031    0.000 xla.py:178(_make_abstract_python_scalar)
      360    0.000    0.000    0.000    0.000 xla.py:182(<lambda>)
       18    0.000    0.000    0.000    0.000 xla.py:184(<genexpr>)
        6    0.000    0.000    0.000    0.000 xla.py:186(<genexpr>)
        7    0.000    0.000    0.000    0.000 xla.py:192(apply_outfeed_rewriter)
        2    0.000    0.000    0.000    0.000 xla.py:199(jaxpr_uses_outfeed)
        4    0.000    0.000    0.000    0.000 xla.py:201(<genexpr>)
      689    0.001    0.000    0.001    0.000 xla.py:204(_param_uses_outfeed)
  218/216    0.001    0.000    0.002    0.000 xla.py:213(primitive_uses_outfeed)
    28107    0.033    0.000    0.197    0.000 xla.py:226(arg_spec)
    12196    0.140    0.000    8.480    0.001 xla.py:233(apply_primitive)
      737    0.003    0.000    0.009    0.000 xla.py:239(_partition_outputs)
      737    0.001    0.000    0.001    0.000 xla.py:240(<listcomp>)
      737    0.003    0.000    0.004    0.000 xla.py:244(<listcomp>)
      216    0.008    0.000    6.035    0.028 xla.py:247(xla_primitive_callable)
      230    0.000    0.000    0.001    0.000 xla.py:291(_device_from_arg_devices)
      230    0.000    0.000    0.000    0.000 xla.py:302(<setcomp>)
  219/216    0.012    0.000    0.074    0.000 xla.py:308(primitive_computation)
        6    0.000    0.000    0.004    0.001 xla.py:339(primitive_subcomputation)
      230    6.235    0.027    6.235    0.027 xla.py:343(backend_compile)
    12196    0.958    0.000    2.072    0.000 xla.py:348(_execute_compiled_primitive)
    38263    0.028    0.000    0.974    0.000 xla.py:350(<genexpr>)
       15    0.000    0.000    0.000    0.000 xla.py:377(prefetch)
    34/21    0.000    0.000    0.000    0.000 xla.py:382(jaxpr_literals)
       53    0.000    0.000    0.002    0.000 xla.py:392(_flatmap)
       77    0.000    0.000    0.001    0.000 xla.py:395(_partitionmap)
       77    0.000    0.000    0.000    0.000 xla.py:396(<listcomp>)
     12/7    0.002    0.000    0.022    0.003 xla.py:398(jaxpr_subcomp)
      112    0.000    0.000    0.002    0.000 xla.py:404(read)
        7    0.000    0.000    0.000    0.000 xla.py:410(aval)
       99    0.000    0.000    0.000    0.000 xla.py:416(write)
       74    0.000    0.000    0.000    0.000 xla.py:457(<genexpr>)
        4    0.000    0.000    0.000    0.000 xla.py:466(xla_destructure)
        4    0.000    0.000    0.000    0.000 xla.py:468(<listcomp>)
        4    0.000    0.000    0.000    0.000 xla.py:470(check_backend_params)
        4    0.000    0.000    0.000    0.000 xla.py:478(<dictcomp>)
        1    0.000    0.000    0.000    0.000 xla.py:481(AxisEnv)
     12/7    0.000    0.000    0.000    0.000 xla.py:521(jaxpr_replicas)
    41/16    0.000    0.000    0.000    0.000 xla.py:531(eqn_replicas)
        1    0.000    0.000    0.000    0.000 xla.py:540(initial_style_primitive_replicas)
      660    0.006    0.000    0.531    0.001 xla.py:568(_xla_call_impl)
        7    0.000    0.000    0.000    0.000 xla.py:631(_xla_consts)
        7    0.000    0.000    0.000    0.000 xla.py:632(<dictcomp>)
        7    0.000    0.000    0.000    0.000 xla.py:633(<dictcomp>)
        7    0.000    0.000    0.000    0.000 xla.py:635(<listcomp>)
        7    0.001    0.000    0.343    0.049 xla.py:637(_xla_callable)
        8    0.000    0.000    0.000    0.000 xla.py:646(<genexpr>)
    19457    0.003    0.000    0.003    0.000 xla.py:72(identity)
        7    0.000    0.000    0.000    0.000 xla.py:750(_xla_callable_device)
       14    0.000    0.000    0.001    0.000 xla.py:77(_make_unit_constant)
      226    0.002    0.000    0.024    0.000 xla.py:770(_xla_callable_args)
        8    0.000    0.000    0.000    0.000 xla.py:78(_make_unit_shape)
      226    0.001    0.000    0.021    0.000 xla.py:788(<listcomp>)
      360    0.008    0.000    0.009    0.000 xla.py:79(_device_put_unit)
        7    0.000    0.000    0.000    0.000 xla.py:793(<listcomp>)
      338    0.001    0.000    0.015    0.000 xla.py:816(_xla_param)
      660    0.087    0.000    0.152    0.000 xla.py:827(_execute_compiled)
     2700    0.002    0.000    0.043    0.000 xla.py:829(<genexpr>)
      352    0.001    0.000    0.005    0.000 xla.py:83(_make_array_shape)
      660    0.002    0.000    0.007    0.000 xla.py:832(<listcomp>)
      189    0.001    0.000    0.002    0.000 xla.py:855(_xla_call_partial_eval_update_params)
      189    0.000    0.000    0.000    0.000 xla.py:863(<listcomp>)
      180    0.001    0.000    0.001    0.000 xla.py:869(_xla_call_jvp_update_params)
      180    0.000    0.000    0.000    0.000 xla.py:871(<listcomp>)
      180    0.001    0.000    0.001    0.000 xla.py:876(_xla_call_transpose_update_params)
      180    0.000    0.000    0.000    0.000 xla.py:878(<listcomp>)
      180    0.000    0.000    0.000    0.000 xla.py:879(<listcomp>)
        3    0.000    0.000    0.002    0.001 xla.py:884(_xla_call_translation_rule)
        3    0.000    0.000    0.000    0.000 xla.py:889(<listcomp>)
        2    0.000    0.000    0.000    0.000 xla.py:91(<lambda>)
       15    0.000    0.000    0.000    0.000 xla.py:928(lower_fun)
      360    0.000    0.000    0.005    0.000 xla.py:93(aval_to_xla_shapes)
        4    0.000    0.000    0.000    0.000 xla.py:971(lower_fun_initial_style)
        1    0.000    0.000    0.000    0.000 xla.py:990(Token)
        2    0.000    0.000    0.000    0.000 xla_bridge.py:119(register_backend)
        2    0.000    0.000    0.015    0.008 xla_bridge.py:122(_get_local_backend)
        3    0.000    0.000    0.015    0.005 xla_bridge.py:160(get_backend)
    29714    0.064    0.000    0.079    0.000 xla_bridge.py:175(get_device_backend)
      223    0.001    0.000    0.001    0.000 xla_bridge.py:181(device_count)
        1    0.000    0.000    0.000    0.000 xla_bridge.py:20(<module>)
        7    0.000    0.000    0.000    0.000 xla_bridge.py:204(devices)
        7    0.000    0.000    0.000    0.000 xla_bridge.py:266(host_ids)
        7    0.000    0.000    0.000    0.000 xla_bridge.py:268(<setcomp>)
        7    0.000    0.000    0.000    0.000 xla_bridge.py:271(host_count)
       35    0.000    0.000    0.000    0.000 xla_bridge.py:291(normalize_to_xla_dtypes)
       35    0.000    0.000    0.003    0.000 xla_bridge.py:299(_numpy_array_constant)
      360    0.003    0.000    0.010    0.000 xla_bridge.py:304(parameter)
    37/35    0.000    0.000    0.005    0.000 xla_bridge.py:317(constant)
      240    0.009    0.000    0.009    0.000 xla_bridge.py:395(make_computation_builder)
       25    0.000    0.000    0.000    0.000 xla_bridge.py:399(register_constant_handler)
       35    0.001    0.000    0.005    0.000 xla_bridge.py:404(_ndarray_constant_handler)
      230    0.006    0.000    0.007    0.000 xla_bridge.py:66(get_compile_options)
        2    0.000    0.000    0.015    0.007 xla_client.py:113(_get_local_backends)
        2    0.000    0.000    0.015    0.007 xla_client.py:137(get_local_backend)
        1    0.000    0.000    0.000    0.000 xla_client.py:159(OpMetadata)
        1    0.000    0.000    0.186    0.186 xla_client.py:16(<module>)
      260    0.000    0.000    0.000    0.000 xla_client.py:163(__init__)
        1    0.000    0.000    0.000    0.000 xla_client.py:208(<dictcomp>)
        1    0.000    0.000    0.000    0.000 xla_client.py:381(PaddingType)
       33    0.000    0.000    0.000    0.000 xla_client.py:426(register_custom_call_target)
        1    0.000    0.000    0.000    0.000 xla_client.py:441(PaddingConfigDimension)
        1    0.000    0.000    0.000    0.000 xla_client.py:451(PaddingConfig)
        1    0.000    0.000    0.000    0.000 xla_client.py:484(DotDimensionNumbers)
        1    0.000    0.000    0.000    0.000 xla_client.py:524(ConvolutionDimensionNumbers)
        1    0.000    0.000    0.003    0.003 xla_client.py:58(_interpreter_backend_factory)
        1    0.000    0.000    0.000    0.000 xla_client.py:608(OpSharding)
        1    0.000    0.000    0.008    0.008 xla_client.py:62(_cpu_backend_factory)
        1    0.000    0.000    0.000    0.000 xla_client.py:622(PrecisionConfig)
        1    0.000    0.000    0.000    0.000 xla_client.py:632(GatherDimensionNumbers)
        5    0.000    0.000    0.000    0.000 xla_client.py:637(__init__)
        1    0.000    0.000    0.000    0.000 xla_client.py:644(ScatterDimensionNumbers)
        2    0.000    0.000    0.000    0.000 xla_client.py:649(__init__)
        1    0.000    0.000    0.000    0.000 xla_client.py:656(ReplicaGroup)
        1    0.000    0.000    0.003    0.003 xla_client.py:66(_gpu_backend_factory)
        1    0.000    0.000    0.000    0.000 xla_client.py:93(_tpu_backend_factory)
        1    0.000    0.000    0.001    0.001 xmlbuilder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:13(Options)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:213(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:257(DOMInputSource)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:306(DOMBuilderFilter)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:335(DocumentLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:368(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:45(DOMBuilder)
        1    0.000    0.000    0.001    0.001 xmlutil.py:4(<module>)
       17    0.001    0.000    0.004    0.000 yacc.py:1001(parseopt_notrack)
        1    0.000    0.000    0.000    0.000 yacc.py:109(PlyLogger)
        2    0.000    0.000    0.000    0.000 yacc.py:110(__init__)
        1    0.000    0.000    0.000    0.000 yacc.py:127(NullLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:1309(Production)
        1    0.000    0.000    0.000    0.000 yacc.py:135(YaccError)
        1    0.000    0.000    0.000    0.000 yacc.py:1381(MiniProduction)
       94    0.000    0.000    0.000    0.000 yacc.py:1382(__init__)
       94    0.000    0.000    0.000    0.000 yacc.py:1398(bind)
        1    0.000    0.000    0.000    0.000 yacc.py:1427(LRItem)
        1    0.000    0.000    0.000    0.000 yacc.py:1470(GrammarError)
        1    0.000    0.000    0.000    0.000 yacc.py:1473(Grammar)
        1    0.000    0.000    0.000    0.000 yacc.py:1968(VersionError)
        1    0.000    0.000    0.000    0.000 yacc.py:1971(LRTable)
        2    0.000    0.000    0.000    0.000 yacc.py:1972(__init__)
        2    0.000    0.000    0.002    0.001 yacc.py:1978(read_table)
        2    0.000    0.000    0.000    0.000 yacc.py:2026(bind_callables)
        1    0.000    0.000    0.000    0.000 yacc.py:2089(LALRError)
        1    0.000    0.000    0.000    0.000 yacc.py:2099(LRGeneratedTable)
        1    0.000    0.000    0.000    0.000 yacc.py:217(YaccSymbol)
        1    0.000    0.000    0.000    0.000 yacc.py:233(YaccProduction)
       17    0.000    0.000    0.000    0.000 yacc.py:234(__init__)
      218    0.000    0.000    0.000    0.000 yacc.py:240(__getitem__)
      188    0.000    0.000    0.000    0.000 yacc.py:248(__setitem__)
      199    0.000    0.000    0.000    0.000 yacc.py:254(__len__)
        1    0.000    0.000    0.000    0.000 yacc.py:285(LRParser)
        2    0.000    0.000    0.000    0.000 yacc.py:286(__init__)
        2    0.000    0.000    0.000    0.000 yacc.py:2883(get_caller_module_dict)
        1    0.000    0.000    0.000    0.000 yacc.py:2936(ParserReflect)
        2    0.000    0.000    0.000    0.000 yacc.py:2937(__init__)
        2    0.000    0.000    0.000    0.000 yacc.py:2952(get_all)
        2    0.000    0.000    0.000    0.000 yacc.py:2970(signature)
        2    0.000    0.000    0.000    0.000 yacc.py:3022(get_start)
        2    0.000    0.000    0.000    0.000 yacc.py:3032(get_error_func)
        2    0.000    0.000    0.000    0.000 yacc.py:3058(get_tokens)
        2    0.000    0.000    0.000    0.000 yacc.py:3092(get_precedence)
        2    0.000    0.000    0.000    0.000 yacc.py:3127(get_pfunctions)
        2    0.000    0.000    0.000    0.000 yacc.py:313(set_defaulted_states)
       32    0.000    0.000    0.000    0.000 yacc.py:3140(<lambda>)
        2    0.000    0.000    0.003    0.001 yacc.py:3214(yacc)
       17    0.000    0.000    0.004    0.000 yacc.py:323(parse)
        1    0.000    0.000    0.001    0.001 yacc.py:62(<module>)
        1    0.000    0.000    0.000    0.000 yaml.py:107(_serialized_column_constructor)
        8    0.000    0.000    0.000    0.000 yaml.py:160(_quantity_representer)
        8    0.000    0.000    0.000    0.000 yaml.py:167(_quantity_constructor)
        1    0.000    0.000    0.000    0.000 yaml.py:205(AstropyLoader)
        1    0.000    0.000    0.000    0.000 yaml.py:224(AstropyDumper)
        1    0.000    0.000    0.000    0.000 yaml.py:67(<module>)
        1    0.000    0.000    0.000    0.000 yaml.py:97(_unit_constructor)
        1    0.000    0.000    0.001    0.001 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1036(TOMS748Solver)
        1    0.000    0.000    0.000    0.000 zeros.py:33(RootResults)
        1    0.000    0.000    0.000    0.000 zipfile.py:1071(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1146(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1922(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:313(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:592(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:615(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:715(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:773(ZipExtFile)
        3    0.000    0.000    0.000    0.000 {astropy.io.fits._utils.parse_header}
    39432    0.027    0.000    0.027    0.000 {built-in method __new__ of type object at 0x10a5bbf70}
      166    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
    17324    0.014    0.000    0.017    0.000 {built-in method _abc._abc_instancecheck}
       19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
3344/2801    0.006    0.000    0.006    0.000 {built-in method _abc._abc_subclasscheck}
        9    0.000    0.000    0.000    0.000 {built-in method _bisect.insort_right}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.latin_1_decode}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
      113    0.005    0.000    0.005    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {built-in method _collections._count_elements}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       10    0.001    0.000    0.001    0.000 {built-in method _dbm.open}
      567    0.001    0.000    0.012    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
       44    0.000    0.000    0.000    0.000 {built-in method _heapq.heapify}
       46    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
      986    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
     6825    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
  140/137    0.547    0.004    0.551    0.004 {built-in method _imp.create_dynamic}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
  140/107    0.015    0.000    0.213    0.002 {built-in method _imp.exec_dynamic}
      159    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     1157    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
     6825    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
       41    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       31    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       24    0.000    0.000    0.001    0.000 {built-in method _operator.add}
       11    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        5    0.000    0.000    0.000    0.000 {built-in method _operator.gt}
    31285    0.007    0.000    0.007    0.000 {built-in method _operator.index}
        2    0.000    0.000    0.001    0.001 {built-in method _operator.lt}
       65    0.000    0.000    0.000    0.000 {built-in method _operator.mul}
      5/3    0.000    0.000    0.000    0.000 {built-in method _operator.ne}
       78    0.000    0.000    0.003    0.000 {built-in method _operator.sub}
        3    0.000    0.000    0.000    0.000 {built-in method _operator.truediv}
        1    0.011    0.011    0.011    0.011 {built-in method _scproxy._get_proxies}
        1    0.119    0.119    0.122    0.122 {built-in method _socket.getaddrinfo}
        3    0.000    0.000    0.000    0.000 {built-in method _socket.inet_aton}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      330    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      508    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      398    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
       40    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
    11987    0.002    0.000    0.002    0.000 {built-in method _stat.S_ISLNK}
       12    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       24    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     2401    0.002    0.000    0.002    0.000 {built-in method _thread.allocate_lock}
     4349    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
       74    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       18    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
       11    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        5    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        4    0.000    0.000    0.000    0.000 {built-in method astropy._erfa.ufunc.get_leap_seconds}
        1    0.000    0.000    0.000    0.000 {built-in method astropy._erfa.ufunc.set_leap_seconds}
        1    0.000    0.000    0.000    0.000 {built-in method astropy.wcs._wcs._sanity_check}
        8    0.000    0.000    0.000    0.000 {built-in method atexit.register}
2794/2698    0.061    0.000    0.375    0.000 {built-in method builtins.__build_class__}
   664/91    0.002    0.000    2.491    0.027 {built-in method builtins.__import__}
     9544    0.003    0.000    0.003    0.000 {built-in method builtins.abs}
    15665    0.013    0.000    0.065    0.000 {built-in method builtins.all}
    37429    0.036    0.000    0.174    0.000 {built-in method builtins.any}
     8630    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
      560    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      369    0.024    0.000    0.024    0.000 {built-in method builtins.compile}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       60    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
     1485    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
       30    0.001    0.000    0.005    0.000 {built-in method builtins.eval}
   1621/1    0.032    0.000   24.883   24.883 {built-in method builtins.exec}
      330    0.000    0.000    0.000    0.000 {built-in method builtins.format}
194830/192229    0.083    0.000    0.143    0.000 {built-in method builtins.getattr}
     1897    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
56407/56243    0.034    0.000    0.049    0.000 {built-in method builtins.hasattr}
45548/42251    0.016    0.000    0.031    0.000 {built-in method builtins.hash}
    63632    0.008    0.000    0.008    0.000 {built-in method builtins.id}
557873/541346    0.168    0.000    0.241    0.000 {built-in method builtins.isinstance}
    36572    0.014    0.000    0.019    0.000 {built-in method builtins.issubclass}
    16112    0.007    0.000    0.013    0.000 {built-in method builtins.iter}
563799/560420    0.080    0.000    0.081    0.000 {built-in method builtins.len}
      382    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
27827/27821    0.100    0.000    0.138    0.000 {built-in method builtins.max}
    45863    0.066    0.000    0.068    0.000 {built-in method builtins.min}
38698/38671    0.020    0.000    0.146    0.000 {built-in method builtins.next}
     5825    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      244    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
55669/55519    0.017    0.000    0.037    0.000 {built-in method builtins.setattr}
    23589    0.029    0.000    0.030    0.000 {built-in method builtins.sorted}
     2502    0.003    0.000    0.006    0.000 {built-in method builtins.sum}
     1315    0.001    0.000    0.001    0.000 {built-in method builtins.vars}
     2959    0.002    0.000    0.002    0.000 {built-in method from_bytes}
    12909    0.004    0.000    0.004    0.000 {built-in method from_iterable}
        4    0.000    0.000    0.000    0.000 {built-in method fromhex}
        3    0.000    0.000    0.000    0.000 {built-in method gc.collect}
       52    0.005    0.000    0.005    0.000 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib._pocketfft.registrations}
      369    0.004    0.000    0.004    0.000 {built-in method jaxlib.xla_extension.array_shape}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.bfloat16_dtype}
        7    0.001    0.000    0.001    0.000 {built-in method jaxlib.xla_extension.create}
        1    0.008    0.008    0.008    0.008 {built-in method jaxlib.xla_extension.get_cpu_client}
        1    0.003    0.003    0.003    0.003 {built-in method jaxlib.xla_extension.get_interpreter_client}
        1    0.003    0.003    0.003    0.003 {built-in method jaxlib.xla_extension.get_nvidia_gpu_client}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.get_tpu_client}
     1255    0.007    0.000    0.007    0.000 {built-in method jaxlib.xla_extension.get_traceback}
       69    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.jax_jit.jit}
       11    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Add}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.And}
       15    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.BroadcastInDim}
        3    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Call}
       62    0.001    0.000    0.001    0.000 {built-in method jaxlib.xla_extension.ops.ConcatInDim}
       35    0.003    0.000    0.003    0.000 {built-in method jaxlib.xla_extension.ops.ConstantLiteral}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Div}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Eq}
        5    0.001    0.000    0.001    0.000 {built-in method jaxlib.xla_extension.ops.Gather}
       28    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.GetTupleElement}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Gt}
        6    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Lt}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Max}
        2    0.001    0.001    0.001    0.001 {built-in method jaxlib.xla_extension.ops.Min}
        5    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Mul}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Neg}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Ne}
      360    0.008    0.000    0.008    0.000 {built-in method jaxlib.xla_extension.ops.Parameter}
        6    0.001    0.000    0.001    0.000 {built-in method jaxlib.xla_extension.ops.Reduce}
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Rem}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Scatter}
       14    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Select}
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Sign}
