         314237720 function calls (309171621 primitive calls) in 2552.880 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11644397/9940132 1876.145    0.000 1927.347    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 patches.py:3486(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3526(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3603(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3637(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3659(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3681(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3709(Simple)
        1    0.000    0.000    0.000    0.000 bezier.py:11(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 dviread.py:489(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:703(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:926(Encoding)
        1    0.000    0.000    0.000    0.000 mathtext.py:875(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:918(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:934(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1069(StixSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1296(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1316(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1368(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1403(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1430(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1438(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1618(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1825(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1837(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1847(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1921(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1926(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1951(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:2005(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:2058(AutoWidthChar)
        5    0.000    0.000    0.000    0.000 texmanager.py:97(<genexpr>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:326(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 gridspec.py:350(GridSpecFromSubplotSpec)
        4    0.000    0.000    0.000    0.000 backend_bases.py:95(register_backend)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1231(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1259(ResizeEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1284(LocationEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1384(MouseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1451(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1495(KeyEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1896(draw)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1946(_get_output_canvas)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3197(StatusbarBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3335(ShowBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:247(SetCursorBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:365(RubberbandBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:413(ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:429(ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:447(_ToolGridBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:522(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:535(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:724(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:745(ToolBack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:754(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:770(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:778(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:1076(ToolCopyToClipboardBase)
        1    0.000    0.000    0.000    0.000 widgets.py:23(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:134(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:969(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:1346(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:2401(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2472(LassoSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:134(UnidentifiedImageError)
        1    0.000    0.000    0.000    0.000 _version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:482(get_tight_layout)
        1    0.000    0.000    0.000    0.000 category.py:121(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 category.py:139(StrCategoryFormatter)
        1    0.000    0.000    0.000    0.000 _parser.py:664(_result)
        1    0.000    0.000    0.000    0.000 _parser.py:1368(_attr)
        1    0.000    0.000    0.000    0.000 _parser.py:1361(_tzparser)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 tz.py:367(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:1030(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1247(tzical)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 _factories.py:6(_TzSingleton)
        1    0.000    0.000    0.000    0.000 _factories.py:23(_TzOffsetFactory)
        1    0.000    0.000    0.000    0.000 _factories.py:50(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 units.py:53(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:57(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:139(Registry)
        1    0.000    0.000    0.000    0.000 dates.py:313(strpdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:715(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:739(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:1044(rrulewrapper)
        1    0.000    0.000    0.000    0.000 dates.py:1571(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1678(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1773(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:2027(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        1    0.000    0.000    0.000    0.000 offsetbox.py:313(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:442(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1271(AnchoredText)
        1    0.000    0.000    0.000    0.000 container.py:104(BarContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:174(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 legend_handler.py:304(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:424(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:653(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:708(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 csv.py:65(excel_tab)
        1    0.000    0.000    0.000    0.000 streamplot.py:361(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:413(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 tricontour.py:7(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:6(TriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1089(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1174(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 trirefine.py:10(TriRefiner)
        1    0.000    0.000    0.000    0.000 axis.py:632(Ticker)
        2    0.000    0.000    0.000    0.000 axis.py:655(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:109(FuncTransform)
        1    0.000    0.000    0.000    0.000 scale.py:150(FuncScale)
        1    0.000    0.000    0.000    0.000 scale.py:198(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:247(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:255(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:263(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:320(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:474(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:533(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:616(LogitTransform)
        1    0.000    0.000    0.000    0.000 scale.py:665(LogitScale)
        2    0.000    0.000    0.000    0.000 scale.py:717(get_scale_names)
        1    0.000    0.000    0.000    0.000 geo.py:263(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:290(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:314(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:336(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:363(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:405(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:477(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 polar.py:163(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:27(TimerMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:111(FigureManagerMac)
        1    0.000    0.000    0.000    0.000 backend_agg.py:615(_BackendAgg)
        1    0.000    0.000    0.000    0.000 Image.py:76(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:473(_E)
        1    0.000    0.000    0.000    0.000 Image.py:2536(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 Image.py:2541(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1139(_ListDataStream)
        1    0.000    0.000    0.000    0.000 ElementPath.py:255(_SelectorContext)
        1    0.000    0.000    0.000    0.000 ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 TiffTags.py:23(TagInfo)
        1    0.000    0.000    0.000    0.000 _util.py:25(deferred_error)
        1    0.000    0.000    0.000    0.000 error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 error.py:17(VerificationError)
        1    0.000    0.000    0.000    0.000 error.py:22(VerificationMissing)
        1    0.000    0.000    0.000    0.000 error.py:28(PkgConfigError)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:88(__init__)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:324(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 model.py:486(EnumType)
        1    0.000    0.000    0.000    0.000 __init__.py:37(UnsupportedPythonError)
        7    0.000    0.000    0.000    0.000 decorators.py:94(get_function)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(AstropyWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(AstropyUserWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:26(AstropyDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(AstropyPendingDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(AstropyBackwardsIncompatibleChangeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:48(DuplicateRepresentationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:54(ErfaError)
        1    0.000    0.000    0.000    0.000 exceptions.py:76(_NoValue)
        1    0.000    0.000    0.000    0.000 misc.py:112(NumpyRNGContext)
        1    0.000    0.000    0.000    0.000 misc.py:366(JsonCustomEncoder)
        1    0.000    0.000    0.000    0.000 misc.py:500(InheritDocstrings)
        1    0.000    0.000    0.000    0.000 misc.py:1092(IncompatibleShapeError)
        1    0.000    0.000    0.000    0.000 paths.py:258(set_temp_cache)
        1    0.000    0.000    0.000    0.000 configuration.py:31(InvalidConfigurationItemWarning)
        1    0.000    0.000    0.000    0.000 configuration.py:38(ConfigurationMissingWarning)
        1    0.000    0.000    0.000    0.000 configuration.py:66(_ConfigNamespaceMeta)
        1    0.000    0.000    0.000    0.000 configobj.py:135(UnknownType)
        1    0.000    0.000    0.000    0.000 configobj.py:206(ConfigObjError)
        1    0.000    0.000    0.000    0.000 configobj.py:246(ConfigspecError)
        1    0.000    0.000    0.000    0.000 configobj.py:256(InterpolationLoopError)
        1    0.000    0.000    0.000    0.000 configobj.py:279(UnreprError)
        1    0.000    0.000    0.000    0.000 configobj.py:408(ConfigParserInterpolation)
        1    0.000    0.000    0.000    0.000 configobj.py:2368(SimpleVal)
        1    0.000    0.000    0.000    0.000 validate.py:356(ValidateError)
        1    0.000    0.000    0.000    0.000 validate.py:370(VdtMissingValue)
        1    0.000    0.000    0.000    0.000 validate.py:374(VdtUnknownCheckError)
        1    0.000    0.000    0.000    0.000 validate.py:386(VdtParamError)
        1    0.000    0.000    0.000    0.000 validate.py:398(VdtTypeError)
        1    0.000    0.000    0.000    0.000 validate.py:410(VdtValueError)
        1    0.000    0.000    0.000    0.000 validate.py:422(VdtValueTooSmallError)
        1    0.000    0.000    0.000    0.000 validate.py:434(VdtValueTooBigError)
        1    0.000    0.000    0.000    0.000 validate.py:460(VdtValueTooLongError)
        1    0.000    0.000    0.000    0.000 runner.py:409(args)
        1    0.000    0.000    0.000    0.000 runner.py:485(pep8)
        1    0.000    0.000    0.000    0.000 runner.py:514(open_files)
        1    0.000    0.000    0.000    0.000 logger.py:31(LoggingError)
        1    0.000    0.000    0.000    0.000 logger.py:38(_AstLogIPYExc)
        1    0.000    0.000    0.000    0.000 logger.py:521(StreamHandler)
        1    0.000    0.000    0.000    0.000 logger.py:555(FilterOrigin)
        1    0.000    0.000    0.000    0.000 logger.py:565(ListHandler)
        6    0.000    0.000    0.000    0.000 column.py:986(_make_compare)
        1    0.000    0.000    0.000    0.000 core.py:266(_UnitContext)
        1    0.000    0.000    0.000    0.000 core.py:464(UnitConversionError)
        1    0.000    0.000    0.000    0.000 core.py:1793(_UnitMetaClass)
        1    0.000    0.000    0.000    0.000 core.py:2018(PrefixUnit)
        1    0.000    0.000    0.000    0.000 base.py:6(_FormatterMeta)
        1    0.000    0.000    0.001    0.001 generic.py:99(_units)
        1    0.000    0.000    0.000    0.000 generic.py:603(Unscaled)
        1    0.000    0.000    0.000    0.000 latex.py:133(LatexInline)
        4    0.000    0.000    0.000    0.000 quantity.py:346(<genexpr>)
        1    0.000    0.000    0.000    0.000 data_info.py:206(ParentAttribute)
        1    0.000    0.000    0.000    0.000 data_info.py:224(DataInfoMeta)
        1    0.000    0.000    0.000    0.000 metadata.py:79(MergeStrategyMeta)
        1    0.000    0.000    0.000    0.000 metadata.py:373(MetaData)
        1    0.000    0.000    0.000    0.000 constant.py:16(ConstantMeta)
        2    0.000    0.000    0.000    0.000 constant.py:138(copy)
        1    0.000    0.000    0.000    0.000 constant.py:220(EMConstant)
        1    0.000    0.000    0.000    0.000 codata2018.py:20(EMCODATA2018)
        1    0.000    0.000    0.000    0.000 iau2015.py:15(IAU2015)
        1    0.000    0.000    0.000    0.000 yacc.py:109(PlyLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:135(YaccError)
        1    0.000    0.000    0.000    0.000 yacc.py:1381(MiniProduction)
        1    0.000    0.000    0.000    0.000 yacc.py:1427(LRItem)
        1    0.000    0.000    0.000    0.000 yacc.py:1470(GrammarError)
        1    0.000    0.000    0.000    0.000 yacc.py:1971(LRTable)
        2    0.000    0.000    0.000    0.000 yacc.py:3032(get_error_func)
        1    0.000    0.000    0.000    0.000 lex.py:57(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:93(NullLogger)
        1    0.000    0.000    0.000    0.000 logarithmic.py:154(DecibelUnit)
        1    0.000    0.000    0.000    0.000 logarithmic.py:345(Magnitude)
        1    0.000    0.000    0.000    0.000 mixin.py:6(FunctionMixin)
        1    0.000    0.000    0.000    0.000 mixin.py:24(RegularFunctionUnit)
        1    0.000    0.000    0.000    0.000 console.py:489(_mapfunc)
        1    0.000    0.000    0.000    0.000 console.py:1176(_GetchWindows)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:40(cpu_count)
        1    0.000    0.000    0.000    0.000 context.py:202(reducer)
        1    0.000    0.000    0.000    0.000 context.py:219(Process)
        1    0.000    0.000    0.000    0.000 context.py:228(__init__)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:293(ForkContext)
        1    0.000    0.000    0.000    0.000 context.py:301(ForkServerContext)
        1    0.000    0.000    0.000    0.000 process.py:36(current_process)
        1    0.000    0.000    0.000    0.000 process.py:180(name)
        1    0.000    0.000    0.000    0.000 process.py:339(_MainProcess)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 _base.py:44(Error)
        1    0.000    0.000    0.000    0.000 _base.py:48(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:71(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:93(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:108(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 process.py:114(_RemoteTraceback)
        1    0.000    0.000    0.000    0.000 process.py:120(_ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 process.py:482(BrokenProcessPool)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 connection.py:754(ConnectionWrapper)
        1    0.000    0.000    0.000    0.000 util.py:333(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 queues.py:328(SimpleQueue)
        1    0.000    0.000    0.000    0.000 index.py:40(QueryError)
        1    0.000    0.000    0.000    0.000 index.py:910(TableLocIndices)
        1    0.000    0.000    0.000    0.000 bst.py:58(Epsilon)
        1    0.000    0.000    0.000    0.000 np_utils.py:21(TableMergeError)
        1    0.000    0.000    0.000    0.000 table.py:152(TableReplaceWarning)
        1    0.000    0.000    0.000    0.000 table.py:1056(<listcomp>)
        1    0.000    0.000    0.000    0.000 table.py:1289(has_masked_values)
        2    0.000    0.000    0.000    0.000 table.py:1748(_is_list_or_tuple_of_str)
        1    0.000    0.000    0.000    0.000 table.py:3445(QTable)
        1    0.000    0.000    0.000    0.000 registry.py:33(IORegistryError)
        1    0.000    0.000    0.000    0.000 registry.py:612(UnifiedReadWrite)
        1    0.000    0.000    0.000    0.000 connect.py:10(TableRead)
        1    0.000    0.000    0.000    0.000 connect.py:68(TableWrite)
        1    0.000    0.000    0.000    0.000 sorteddict.py:384(_NotGiven)
        1    0.000    0.000    0.000    0.000 sorteddict.py:740(SortedValuesView)
        1    0.000    0.000    0.000    0.000 serialize.py:249(itercols)
        1    0.000    0.000    0.000    0.000 serialize.py:284(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:167(InconsistentTableError)
        1    0.000    0.000    0.000    0.000 core.py:212(StrType)
        1    0.000    0.000    0.000    0.000 core.py:218(NumType)
        1    0.000    0.000    0.000    0.000 core.py:224(FloatType)
        1    0.000    0.000    0.000    0.000 core.py:242(AllType)
        1    0.000    0.000    0.000    0.000 core.py:251(Column)
        2    0.000    0.000    0.000    0.000 core.py:552(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:1325(ContinuationLinesInputter)
        1    0.000    0.000    0.000    0.000 data.py:1618(ReadOnlyDict)
        1    0.000    0.000    0.000    0.000 data.py:1630(WrongDBMModuleWarning)
        1    0.000    0.000    0.000    0.000 data.py:1709(CacheDamaged)
        1    0.000    0.000    0.000    0.000 __init__.py:38(error)
        3    0.000    0.000    0.000    0.000 request.py:362(data)
        1    0.000    0.000    0.000    0.000 request.py:366(data)
        1    0.000    0.000    0.000    0.000 request.py:404(has_proxy)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:899(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:1020(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1031(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1212(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1289(<dictcomp>)
        1    0.000    0.000    0.000    0.000 request.py:1302(<dictcomp>)
        1    0.000    0.000    0.000    0.000 request.py:1351(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1366(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1384(UnknownHandler)
        1    0.000    0.000    0.000    0.000 client.py:871(_get_hostport)
        1    0.000    0.000    0.000    0.000 client.py:891(set_debuglevel)
        1    0.000    0.000    0.000    0.000 client.py:1401(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1404(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1407(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1412(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1418(IncompleteRead)
        1    0.000    0.000    0.000    0.000 client.py:1442(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 client.py:1452(LineTooLong)
        1    0.000    0.000    0.000    0.000 client.py:1457(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        2    0.000    0.000    0.000    0.000 feedparser.py:125(__iter__)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:50(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:70(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:73(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 errors.py:76(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:87(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:90(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 message.py:1159(EmailMessage)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 shelve.py:218(DbfilenameShelf)
        1    0.000    0.000    0.000    0.000 zipfile.py:592(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:715(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:1922(PyZipFile)
        1    0.000    0.000    0.000    0.000 docs.py:85(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:18(BasicHeader)
        1    0.000    0.000    0.000    0.000 basic.py:42(Basic)
        1    0.000    0.000    0.000    0.000 basic.py:66(NoHeaderHeader)
        1    0.000    0.000    0.000    0.000 basic.py:85(NoHeader)
        1    0.000    0.000    0.000    0.000 basic.py:103(CommentedHeaderHeader)
        1    0.000    0.000    0.000    0.000 basic.py:176(TabHeaderSplitter)
        1    0.000    0.000    0.000    0.000 basic.py:204(Tab)
        1    0.000    0.000    0.000    0.000 basic.py:230(CsvHeader)
        1    0.000    0.000    0.000    0.000 basic.py:239(CsvData)
        1    0.000    0.000    0.000    0.000 basic.py:249(Csv)
        1    0.000    0.000    0.000    0.000 basic.py:370(Rdb)
        1    0.000    0.000    0.000    0.000 fastbasic.py:205(FastTab)
        2    0.000    0.000    0.000    0.000 cds.py:77(<listcomp>)
        1    0.000    0.000    0.000    0.000 cds.py:160(CdsData)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:234(FixedWidthData)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:272(FixedWidth)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:312(FixedWidthNoHeaderHeader)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:322(FixedWidthNoHeader)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:359(FixedWidthTwoLineHeader)
        1    0.000    0.000    0.000    0.000 ecsv.py:184(EcsvOutputter)
        1    0.000    0.000    0.000    0.000 ecsv.py:207(EcsvData)
        1    0.000    0.000    0.000    0.000 meta.py:9(ColumnOrderList)
        1    0.000    0.000    0.000    0.000 meta.py:35(ColumnDict)
        1    0.000    0.000    0.000    0.000 latex.py:78(LatexInputter)
        1    0.000    0.000    0.000    0.000 latex.py:120(LatexHeader)
        1    0.000    0.000    0.000    0.000 latex.py:166(LatexData)
        1    0.000    0.000    0.000    0.000 latex.py:370(AASTexHeader)
        1    0.000    0.000    0.000    0.000 latex.py:405(AASTexData)
        1    0.000    0.000    0.000    0.000 html.py:35(ListWriter)
        1    0.000    0.000    0.000    0.000 html.py:23(SoupString)
        1    0.000    0.000    0.000    0.000 html.py:69(HTMLInputter)
        1    0.000    0.000    0.000    0.000 html.py:115(HTMLSplitter)
        1    0.000    0.000    0.000    0.000 html.py:178(HTMLHeader)
        1    0.000    0.000    0.000    0.000 html.py:219(HTMLData)
        1    0.000    0.000    0.000    0.000 ipac.py:32(IpacFormatError)
        1    0.000    0.000    0.000    0.000 ipac.py:39(IpacHeaderSplitter)
