         30023233 function calls (29541370 primitive calls) in 52.324 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _strptime.py:49(__init__)
        1    0.000    0.000    0.000    0.000 sky_coordinate.py:30(SkyCoordInfo)
        9    0.000    0.000    0.000    0.000 docstrings.py:18(TWO_OR_MORE_ARGS)
        8    0.000    0.000    0.000    0.000 docstrings.py:43(ORIGIN)
        1    0.000    0.000    0.000    0.000 high_level_api.py:25(BaseHighLevelWCS)
        1    0.000    0.000    0.000    0.000 fitswcs.py:119(FITSWCSAPIMixin)
       14    0.000    0.000    0.000    0.000 plistlib.py:263(handle_begin_element)
       39    0.000    0.000    0.000    0.000 plistlib.py:274(handle_data)
        7    0.000    0.000    0.000    0.000 plistlib.py:277(add_object)
        1    0.000    0.000    0.000    0.000 angle_lextab.py:13(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib._pocketfft.registrations}
        4    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        8    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       10    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        5    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        2    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        2    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
        4    0.000    0.000    0.000    0.000 enum.py:772(_missing_)
        5    0.000    0.000    0.000    0.000 datetime.py:409(_check_time_fields)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.002    0.002 {built-in method strptime}
       42    0.000    0.000    0.000    0.000 parse.py:98(_noop)
        1    0.000    0.000    0.000    0.000 numeric.py:2066(identity)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6709(<genexpr>)
        1    0.000    0.000    0.004    0.004 _dtype_ctypes.py:24(<module>)
       10    0.000    0.000    0.000    0.000 _internal.py:438(_getfield_is_safe)
       68    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 threading.py:758(__init__)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
        4    0.000    0.000    0.000    0.000 polynomial.py:1144(_coeffs)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1621(HermiteE)
       22    0.000    0.000    0.000    0.000 core.py:225(_get_dtype_of)
      2/1    0.000    0.000    0.001    0.001 core.py:4051(__ne__)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        3    0.000    0.000    0.000    0.000 __init__.py:513(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1000(__init__)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        5    0.000    0.000    0.000    0.000 argparse.py:844(__init__)
        6    0.000    0.000    0.000    0.000 argparse.py:1570(_add_action)
        1    0.000    0.000    0.000    0.000 __init__.py:647(get_data_path)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        3    0.000    0.000    0.000    0.000 rcsetup.py:108(validate_path_exists)
       10    0.000    0.000    0.000    0.000 rcsetup.py:178(_validate_tex_preamble)
        8    0.000    0.000    0.000    0.000 rcsetup.py:263(validate_backend)
       13    0.000    0.000    0.000    0.000 rcsetup.py:352(validate_color_or_auto)
        2    0.000    0.000    0.000    0.000 pyparsing.py:849(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1758(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2154(__radd__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3639(__init__)
        2    0.000    0.000    0.000    0.000 socket.py:416(close)
       60    0.000    0.000    0.000    0.000 artist.py:1001(get_zorder)
        1    0.000    0.000    0.000    0.000 transforms.py:1193(Transform)
        2    0.000    0.000    0.015    0.008 transforms.py:1905(clear)
        1    0.000    0.000    0.000    0.000 _cm.py:66(cubehelix)
        1    0.000    0.000    0.000    0.000 ticker.py:842(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1197(EngFormatter)
        1    0.000    0.000    0.000    0.000 patches.py:843(RegularPolygon)
        1    0.000    0.000    0.000    0.000 bezier.py:147(BezierSegment)
        1    0.000    0.000    0.000    0.000 mathtext.py:386(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:3310(MathTextParser)
        1    0.000    0.000    0.000    0.000 image.py:960(NonUniformImage)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1036(TimerBase)
        1    0.000    0.000    0.000    0.000 widgets.py:1689(SpanSelector)
        1    0.000    0.000    0.000    0.000 figure.py:54(AxesStack)
        3    0.000    0.000    0.000    0.000 __init__.py:35(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 _factories.py:51(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        4    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:249(ThetaTick)
        1    0.000    0.000    0.000    0.000 _binary.py:15(<module>)
        2    0.000    0.000    0.000    0.000 error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:226(astronomical_constants)
        1    0.000    0.000    0.000    0.000 version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 logger.py:143(AstropyLogger)
        4    0.000    0.000    0.000    0.000 fractions.py:294(_operator_fallbacks)
        1    0.000    0.000    0.000    0.000 fits.py:17(Fits)
        1    0.000    0.000    0.001    0.001 vounit.py:16(VOUnit)
        1    0.000    0.000    0.000    0.000 quantity.py:1748(allclose)
        1    0.000    0.000    0.000    0.000 erfa.py:46(get_erfa_helpers)
        1    0.000    0.000    0.000    0.000 registry.py:126(<listcomp>)
        2    0.000    0.000    0.000    0.000 core.py:688(__init__)
        2    0.000    0.000    0.000    0.000 core.py:995(<listcomp>)
        1    0.000    0.000    0.139    0.139 client.py:1226(request)
        2    0.000    0.000    0.000    0.000 feedparser.py:122(pushlines)
        2    0.000    0.000    0.000    0.000 feedparser.py:178(_call_parse)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        6    0.000    0.000    0.000    0.000 message.py:479(set_raw)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
        5    0.000    0.000    0.000    0.000 shelve.py:157(__del__)
        2    0.000    0.000    0.000    0.000 fastbasic.py:230(__init__)
        2    0.000    0.000    1.523    0.761 cds.py:301(read)
        4    0.000    0.000    0.000    0.000 ui.py:179(_get_format_class)
       12    0.000    0.000    0.000    0.000 scanner.py:349(add_indent)
       20    0.000    0.000    0.000    0.000 scanner.py:721(check_value)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.001    0.001 column.py:427(_FormatQ)
        5    0.000    0.000    0.000    0.000 column.py:2004(_get_index)
        1    0.000    0.000    0.000    0.000 header.py:532(_from_blocks)
        3    0.000    0.000    0.000    0.000 header.py:2066(fromfile)
        2    0.000    0.000    0.000    0.000 base.py:913(__init__)
        1    0.000    0.000    0.000    0.000 base.py:908(_ValidHDU)
        5    0.000    0.000    0.001    0.000 fitsrec.py:502(__getitem__)
        5    0.000    0.000    0.000    0.000 fitsrec.py:1291(_get_recarray_field)
       10    0.000    0.000    0.000    0.000 hdulist.py:754(_positive_index_of)
        1    0.000    0.000    0.000    0.000 formats.py:433(set_jds)
        1    0.000    0.000    0.000    0.000 tree.py:529(Link)
        1    0.000    0.000    0.000    0.000 api.py:717(value_and_grad)
        1    0.000    0.000    0.000    0.000 core.py:363(Trace)
       29    0.000    0.000    0.000    0.000 core.py:1125(<lambda>)
        5    0.000    0.000    0.000    0.000 xla_client.py:637(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:957(__init__)
        9    0.000    0.000    0.000    0.000 _flag.py:169(_parse)
        1    0.000    0.000    0.000    0.000 {built-in method scipy._lib._uarray._uarray.set_global_backend}
        3    0.000    0.000    0.000    0.000 blas.py:370(getter)
        1    0.000    0.000    0.000    0.000 _index.py:28(IndexMixin)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 pocketfft_flatbuffers_py_generated.py:26(PocketFftDescriptor)
      3/2    0.000    0.000    0.000    0.000 tree_util.py:223(_replace_nones)
        7    0.000    0.000    0.000    0.000 xla.py:1347(<listcomp>)
        6    0.000    0.000    0.000    0.000 ad.py:533(traceable)
        1    0.000    0.000    0.000    0.000 pxla.py:111(ShardingSpec)
        1    0.000    0.000    0.000    0.000 pxla.py:428(ShardedDeviceArray)
        1    0.000    0.000    0.000    0.000 lax.py:1140(_reduction_jaxpr)
        1    0.000    0.000    0.056    0.056 lax_numpy.py:1932(max)
        1    0.000    0.000    0.000    0.000 lax_numpy.py:2752(ones)
        1    0.000    0.000    0.025    0.025 vectorize.py:134(wrapped)
        1    0.000    0.000    0.000    0.000 random.py:87(_make_rotate_left)
        1    0.000    0.000    0.000    0.000 sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _logsumexp.py:1(<module>)
        1    0.000    0.000    5.624    5.624 optimize.py:173(_prepare_scalar_function)
        1    0.000    0.000    0.000    0.000 _trustregion.py:12(BaseQuadraticSubproblem)
        1    0.000    0.000    0.004    0.004 _trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.000    0.000 canonical_constraint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:71(UnivariateSpline)
        1    0.000    0.000    0.002    0.002 special.py:17(<module>)
        1    0.000    0.000    0.000    0.000 transformations.py:81(__init__)
        2    0.000    0.000    0.000    0.000 transformations.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 representation.py:464(BaseRepresentation)
       13    0.000    0.000    0.000    0.000 earth.py:773(z)
        1    0.000    0.000    0.000    0.000 iers.py:146(IERS)
        1    0.000    0.000    0.000    0.000 iers.py:447(IERS_A)
        1    0.000    0.000    0.000    0.000 iers.py:994(<listcomp>)
        1    0.000    0.000    0.000    0.000 _strptime.py:100(<listcomp>)
        1    0.000    0.000    0.000    0.000 fk4.py:60(FK4NoETerms)
        1    0.000    0.000    0.000    0.000 sky_coordinate_parsers.py:33(_get_frame_class)
       14    0.000    0.000    0.000    0.000 plistlib.py:269(handle_end_element)
        6    0.000    0.000    0.000    0.000 plistlib.py:311(end_key)
       25    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
       26    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 latin_1.py:41(getregentry)
        2    0.000    0.000    0.000    0.000 genericpath.py:117(_splitext)
       21    0.000    0.000    0.000    0.000 multiarray.py:77(empty_like)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
        2    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        5    0.000    0.000    0.000    0.000 pathlib.py:657(_from_parsed_parts)
        1    0.000    0.000    0.001    0.001 <string>:1(<module>)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1585(set_string_function)
        1    0.000    0.000    0.000    0.000 records.py:91(find_duplicate)
        1    0.000    0.000    0.000    0.000 records.py:234(record)
        1    0.000    0.000    0.000    0.000 __init__.py:332(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:218(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
       10    0.000    0.000    0.000    0.000 _pytesttester.py:72(__init__)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
        1    0.000    0.000    0.000    0.000 arraysetops.py:151(unique)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 _datasource.py:272(DataSource)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1442(Polynomial)
        1    0.000    0.000    0.000    0.000 hermite.py:1627(Hermite)
        1    0.000    0.000    0.000    0.000 laguerre.py:1578(Laguerre)
        1    0.000    0.000    0.000    0.000 __init__.py:1326(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:1684(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 argparse.py:152(HelpFormatter)
        2    0.000    0.000    0.000    0.000 argparse.py:1369(add_argument_group)
        4    0.000    0.000    0.000    0.000 argparse.py:2065(_match_argument)
        1    0.000    0.000    0.001    0.001 __init__.py:583(get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:388(to_filehandle)
        5    0.000    0.000    0.000    0.000 __init__.py:913(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:877(Grouper)
       20    0.000    0.000    0.000    0.000 rcsetup.py:464(validate_fontweight)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_name)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3550(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3743(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3781(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4630(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6684(unicode_set)
        2    0.000    0.000    0.000    0.000 socket.py:97(_intenum_converter)
        3    0.000    0.000    0.000    0.000 socket.py:614(readable)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(_ColorbarAutoLocator)
        1    0.000    0.000    0.001    0.001 artist.py:1187(ArtistInspector)
        1    0.000    0.000    0.000    0.000 collections.py:869(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1818(TriMesh)
        1    0.000    0.000    0.000    0.000 cm.py:186(ScalarMappable)
        1    0.000    0.000    0.000    0.000 afm.py:401(AFM)
        4    0.000    0.000    0.000    0.000 text.py:348(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:674(Rectangle)
       24    0.000    0.000    0.000    0.000 dviread.py:123(_dispatch)
        3    0.000    0.000    0.000    0.000 mathtext.py:3333(__init__)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:110(set_active)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1225(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:38(ToolBase)
        1    0.000    0.000    0.000    0.000 widgets.py:663(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:1972(RectangleSelector)
        1    0.000    0.000    0.000    0.000 figure.py:512(set_constrained_layout)
        1    0.000    0.000    0.000    0.000 figure.py:652(get_children)
        2    0.000    0.000    0.000    0.000 figure.py:915(get_size_inches)
        2    0.000    0.000    0.000    0.000 figure.py:968(set_facecolor)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 csv.py:81(DictReader)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 polar.py:17(PolarTransform)
        1    0.000    0.000    0.000    0.000 backend_agg.py:362(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 Image.py:3221(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        1    0.000    0.000    0.008    0.008 __init__.py:99(_check_numpy)
        1    0.000    0.000    0.000    0.000 decorators.py:138(deprecate_class)
        2    0.000    0.000    0.000    0.000 misc.py:1002(copy)
        1    0.000    0.000    0.000    0.000 configuration.py:160(ConfigItem)
       15    0.000    0.000    0.000    0.000 runner.py:36(__init__)
        1    0.000    0.000    0.001    0.001 logger.py:90(_init_log)
        1    0.000    0.000    0.002    0.002 __init__.py:6(Conf)
        6    0.000    0.000    0.000    0.000 column.py:986(_make_compare)
        1    0.000    0.000    0.000    0.000 console.py:6(<module>)
        9    0.000    0.000    0.000    0.000 data_info.py:188(__init__)
       10    0.000    0.000    0.000    0.000 data_info.py:207(__init__)
        1    0.000    0.000    0.001    0.001 data_info.py:368(_construct_from_dict)
        1    0.000    0.000    0.000    0.000 data_info.py:490(BaseColumnInfo)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        2    0.000    0.000    0.000    0.000 lex.py:263(begin)
       12    0.000    0.000    0.000    0.000 lex.py:726(<lambda>)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 generic_lextab.py:13(<module>)
        1    0.000    0.000    0.009    0.009 __init__.py:39(__getattr__)
        1    0.000    0.000    0.000    0.000 queues.py:34(Queue)
        3    0.000    0.000    0.000    0.000 serialize.py:245(colnames)
        4    0.000    0.000    0.000    0.000 core.py:501(_get_line_index)
        1    0.000    0.000    0.000    0.000 core.py:670(BaseData)
        1    0.000    0.000    0.000    0.000 core.py:978(TableOutputter)
        1    0.000    0.000    0.000    0.000 core.py:1089(BaseReader)
        2    0.000    0.000    0.385    0.193 request.py:496(_call_chain)
        1    0.000    0.000    0.010    0.010 request.py:2589(getproxies_macosx_sysconf)
        1    0.000    0.000    0.084    0.084 client.py:436(read)
        1    0.000    0.000    0.139    0.139 client.py:1007(_send_output)
        1    0.000    0.000    0.000    0.000 client.py:1061(putrequest)
        3    0.000    0.000    0.000    0.000 message.py:588(get_content_maintype)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        5    0.000    0.000    0.000    0.000 shelve.py:137(__exit__)
        2    0.000    0.000    0.000    0.000 fastbasic.py:60(_read_header)
        2    0.000    0.000    0.000    0.000 cds.py:165(process_lines)
        1    0.000    0.000    0.000    0.000 ecsv.py:238(Ecsv)
        4    0.000    0.000    0.000    0.000 ui.py:192(_get_fast_reader_dict)
       13    0.000    0.000    0.000    0.000 events.py:5(__init__)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 util.py:816(_get_array_mmap)
        5    0.000    0.000    0.000    0.000 column.py:189(__init__)
        2    0.000    0.000    0.000    0.000 header.py:793(clear)
        5    0.000    0.000    0.000    0.000 file.py:386(seek)
       16    0.000    0.000    0.000    0.000 base.py:455(<genexpr>)
        1    0.000    0.000    0.016    0.016 table.py:397(data)
        1    0.000    0.000    0.000    0.000 table.py:704(TableHDU)
        1    0.000    0.000    0.000    0.000 fitsrec.py:22(FITS_record)
        1    0.000    0.000    0.000    0.000 fitsrec.py:632(__del__)
        6    0.000    0.000    0.000    0.000 connect.py:221(<genexpr>)
        1    0.000    0.000    0.000    0.000 formats.py:1454(to_value)
        4    0.000    0.000    0.000    0.000 helpers.py:35(get)
        1    0.000    0.000    0.000    0.000 {built-in method astropy._erfa.ufunc.set_leap_seconds}
        3    0.000    0.000    0.000    0.000 core.py:1738(_match_shape)
        1    0.000    0.000    0.000    0.000 hdf5.py:379(register_hdf5)
        1    0.000    0.000    0.000    0.000 tree.py:636(Info)
        1    0.000    0.000    0.000    0.000 tree.py:1568(Param)
        1    0.000    0.000    0.000    0.000 ucd.py:4(<module>)
        1    0.000    0.000    0.000    0.000 check.py:5(<module>)
        1    0.000    0.000    0.001    0.001 connect.py:104(asdf_identify)
        1    0.000    0.000    0.000    0.000 api.py:1194(_mapped_axis_size)
        1    0.000    0.000    0.000    0.000 typing.py:1558(TextIO)
        1    0.000    0.000    0.000    0.000 core.py:610(MainTrace)
        1    0.000    0.000    0.000    0.000 core.py:793(AbstractValue)
        8    0.000    0.000    0.000    0.000 core.py:1348(typematch)
        1    0.000    0.000    0.000    0.000 dtypes.py:217(<dictcomp>)
       22    0.000    0.000    0.000    0.000 dtypes.py:250(<genexpr>)
       44    0.000    0.000    0.000    0.000 dtypes.py:270(<genexpr>)
        1    0.000    0.000    0.000    0.000 dep_util.py:5(<module>)
        1    0.000    0.000    0.000    0.000 debug.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1022(ABSLLogger)
        5    0.000    0.000    0.000    0.000 _argument_parser.py:153(serialize)
        3    0.000    0.000    0.000    0.000 _defines.py:273(DEFINE_boolean)
        3    0.000    0.000    0.000    0.000 _flag.py:320(__init__)
        9    0.000    0.000    0.000    0.000 _flagvalues.py:1341(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:661(Element)
        1    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 xla_bridge.py:271(host_count)
        2    0.000    0.000    0.000    0.000 partial_eval.py:877(_drop_invars)
        9    0.000    0.000    0.000    0.000 partial_eval.py:1084(<listcomp>)
        5    0.000    0.000    0.000    0.000 xla.py:750(_xla_callable_device)
       20    0.000    0.000    0.000    0.000 batching.py:158(<genexpr>)
        4    0.000    0.000    0.000    0.000 batching.py:409(<listcomp>)
        1    0.000    0.000    0.061    0.061 lax.py:1205(_reduce_min)
        5    0.000    0.000    0.000    0.000 lax.py:2100(_broadcast_translate)
        2    0.000    0.000    0.000    0.000 lax.py:4299(_scatter_dtype_rule)
        4    0.000    0.000    0.000    0.000 control_flow.py:107(_abstractify)
        4    0.000    0.000    0.000    0.000 lax_numpy.py:460(_logical_op)
        1    0.000    0.000    0.000    0.000 helpers.py:15(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
        1    0.000    0.000    0.000    0.000 _minimize.py:817(standardize_constraints)
        1    0.000    0.000    0.000    0.000 kdtree.py:182(KDTree)
        1    0.000    0.000    0.000    0.000 _procrustes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ltisys.py:868(ZerosPolesGain)
        1    0.000    0.000    0.000    0.000 rk.py:276(RK45)
        1    0.000    0.000    0.000    0.000 interpolate.py:1882(NdPPoly)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:563(beta_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2786(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4337(levy_stable_gen)
        1    0.000    0.000    0.001    0.001 logistic.py:17(<module>)
        2    0.000    0.000    0.043    0.022 angle_utilities.py:367(parse_angle)
        2    0.000    0.000    0.000    0.000 baseframe.py:1468(apply_method)
       54    0.000    0.000    0.000    0.000 representation.py:1092(to_cartesian)
        6    0.000    0.000    0.000    0.000 representation.py:1976(<listcomp>)
        4    0.000    0.000    0.000    0.000 attributes.py:210(__init__)
        1    0.000    0.000    0.000    0.000 baseradec.py:33(BaseRADecFrame)
        1    0.000    0.000    0.653    0.653 iers.py:156(open)
        1    0.000    0.000    0.001    0.001 gnu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _strptime.py:93(<listcomp>)
        4    0.000    0.000    0.004    0.001 _strptime.py:270(compile)
        1    0.000    0.000    0.000    0.000 ecliptic.py:230(CustomBarycentricEcliptic)
        1    0.000    0.000    0.000    0.000 sliced_low_level_wcs.py:97(SlicedLowLevelWCS)
        1    0.000    0.000    0.000    0.000 sky_coordinate_parsers.py:353(<listcomp>)
        6    0.000    0.000    0.000    0.000 plistlib.py:337(end_string)
        1    0.000    0.000    0.000    0.000 yaml.py:97(_unit_constructor)
        1    0.000    0.000    0.000    0.000 idna.py:147(encode)
        4    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
        7    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:548(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:617(update)
       10    0.000    0.000    0.000    0.000 __future__.py:81(__init__)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        6    0.000    0.000    0.000    0.000 locale.py:589(setlocale)
        1    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        2    0.000    0.000    0.000    0.000 datetime.py:1177(__new__)
       15    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:381(_NormalAccessor)
        2    0.000    0.000    0.000    0.000 fnmatch.py:38(_compile_pattern)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:63(<setcomp>)
       16    0.000    0.000    0.000    0.000 numeric.py:93(_zeros_like_dispatcher)
        2    0.000    0.000    0.000    0.000 arrayprint.py:462(decorating_function)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 _iotools.py:176(LineSplitter)
        1    0.000    0.000    0.000    0.000 core.py:2378(_MaskedPrintOption)
        8    0.000    0.000    0.000    0.000 core.py:6310(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6306(MaskedConstant)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        3    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:804(Handler)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        6    0.000    0.000    0.000    0.000 rcsetup.py:547(validate_ps_distiller)
        5    0.000    0.000    0.000    0.000 rcsetup.py:693(validate_sketch)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:30(FontconfigPatternParser)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3591(__str__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3777(__init__)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4214(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4896(__init__)
        3    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 socket.py:412(_real_close)
        1    0.000    0.000    0.000    0.000 colorbar.py:1560(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 artist.py:1317(<listcomp>)
        1    0.000    0.000    0.000    0.000 collections.py:1023(PolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1212(LineCollection)
        1    0.000    0.000    0.000    0.000 patches.py:1145(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:2455(FancyBboxPatch)
        2    0.000    0.000    0.000    0.000 textpath.py:25(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:178(GridSpec)
        1    0.000    0.000    0.000    0.000 backend_bases.py:150(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1376(MouseButton)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
